image_path,class,split
train/oil/9100F22C-9B0C-4649-AACD-9564B9EAA3B2_jpeg_jpg.rf.d2cb7f464f5c7df7813a3e9dea256b90.jpg,oil,train
train/oil/6456_jpg.rf.37208e8544b67561df3d36cbaacdf9f9.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_5f915df7-e4a2-4da5-ad4e-8c39ff851e55_jpg.rf.4452ea82d7eee63a36990dd6ea46d0df.jpg,oil,train
train/oil/8472_jpg.rf.888ef9ebc045ef66842801b4d8231ab1.jpg,oil,train
train/oil/2023-04-27-173434_jpg.rf.db96054b4c9c08d59b139b64ee5c0b6b.jpg,oil,train
train/oil/117326751_296497461422762_7032561698141121852_n_jpg.rf.e027644b5c7f3475512fef5e9cb7f795.jpg,oil,train
train/oil/Screenshot-2023-04-27-174117_jpg.rf.9eed1a81af9b0f89e402cfa468a60c2a.jpg,oil,train
train/oil/razliv-nefti-u-mavrikija_jpg.rf.f92fa08cc8d0ac48a22954907ee3f6f6.jpg,oil,train
train/oil/gettyimages-103226326-612x612_jpg.rf.f77db26222d383674628eeb2963b099f.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_cae7a9ed-e51b-4eb7-afb4-5bde92d2430f_jpg.rf.50128f78d3c444a97739178e51ed8b61.jpg,oil,train
train/oil/persidian2_jpg.rf.75c05ea2324057f2361156cfe93f59aa.jpg,oil,train
train/oil/6048_jpg.rf.718804582fcec359b8586bf58cac4e46.jpg,oil,train
train/oil/11664370773_9fd61426b6_b_jpg.rf.955bc38d275c4b351cdb63d5b6193695.jpg,oil,train
train/oil/8424_jpg.rf.8cffab611cec67d20bd4dfab9cec3f88.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_b1edb23d-7bca-4905-8f10-f1680b85f74d_jpg.rf.a5a96f4689421c06e10991d04ab43018.jpg,oil,train
train/oil/1010_jpg.rf.37186dbbcca1d9750debb8494111dc0a.jpg,oil,train
train/oil/5376_jpg.rf.b46a9ed61e18f61264a0f7db6d891f4a.jpg,oil,train
train/oil/4680_jpg.rf.f8ace71b59b9c383529fe738a35be8e3.jpg,oil,train
train/oil/1123af_jpg.rf.bef7db177daddd10ce60baeb2025c95a.jpg,oil,train
train/oil/train3-15-_jpg.rf.cf928a8f9dcd56826b7c9f3ed4a8b088.jpg,oil,train
train/oil/305047AE-BAA6-4588-9606-60AB8533FCB2_jpeg_jpg.rf.77e9d89b426b08095c8e2f21af8ef8ed.jpg,oil,train
train/oil/oil-dirty-slick-surface-water-blue-ocean-ecological-disaster-environmental-pollution-realistic-illustration_305419-1765_jpg.rf.48dd67366812c4502735ea0a7daea220.jpg,oil,train
train/oil/8352_jpg.rf.20fb7359f2080eadf2821d3c7951bb4c.jpg,oil,train
train/oil/acb390ed076a20a8401960bf78f96f84_jpg.rf.28b860f9e85ed8ddb0b616ac80499f2d.jpg,oil,train
train/oil/rt_jpg.rf.11e470fdbe31a91b15415d4af9fd1090.jpg,oil,train
train/oil/8136_jpg.rf.ead26a348098521e6f1ad46f5455ad96.jpg,oil,train
train/oil/1005_jpg.rf.b7d550fef197f3e6a8899186055f8393.jpg,oil,train
train/oil/117332611_129440885513421_6527911119895791338_n_jpg.rf.c864862639b58025c2e9f0ca7273f919.jpg,oil,train
train/oil/asfafafa_jpg.rf.0330296433f4289667c1af5eb6c5dedd.jpg,oil,train
train/oil/320px-Aerial_photograph_400D_2012_05_05_8212_DxO_jpg.rf.e3b7ca2073ec375e66ae9113ca03605f.jpg,oil,train
train/oil/8376_jpg.rf.1ce74ba70a6ac81eb98396f9830f7049.jpg,oil,train
train/oil/oil-spill-Photo-by-Petty-Officer-1st-Class-Richard-Brahm-3-rotated_jpg.rf.28ef9aae08658bea139eab95fa456221.jpg,oil,train
train/oil/4776_jpg.rf.31a622577af4539e30c2c18c765d50ba.jpg,oil,train
train/oil/Train1-297-_jpg.rf.0b706e6878af128a52cb1d1edb035721.jpg,oil,train
train/oil/samye-krupnye-razlivy-nefti-pohozhie-na-katastrofu-v-norilske-4_jpg.rf.c4543611213c70c5b441efd9e671ffc0.jpg,oil,train
train/oil/12_jpg.rf.0c794275b5f123d74c3e86d2e9b0455d.jpg,oil,train
train/oil/9168_jpg.rf.6b87b58924cc13b6dc7372b4ee1300a6.jpg,oil,train
train/oil/117107191_645006202783875_8864471644378398849_n_jpg.rf.778672ae21dc6f55d8939dfa87bba163.jpg,oil,train
train/oil/5424_jpg.rf.d7a290c75cd55eb746232f817d7d67fa.jpg,oil,train
train/oil/46_jpg.rf.5889edaed6b0974d471cea32d5695b77.jpg,oil,train
train/oil/128708702_108654114419641_2632221642058206726_n_jpg.rf.d8b0eafaafbba8795ce02ce26379a010.jpg,oil,train
train/oil/1233_jpeg_jpg.rf.6f3cd4407c00b21bc666c3020af754a6.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_5811b6ef-d1cb-46b4-8a02-23b8b73163e1_jpg.rf.974da686b45c17bb435656688affee08.jpg,oil,train
train/oil/8736_jpg.rf.2a03456377f9816512219de0d437f218.jpg,oil,train
train/oil/8280_jpg.rf.5324ec9d9f82d18bb4e465c724d6b122.jpg,oil,train
train/oil/5717aa691900002e0056bb1e_jpeg_jpg.rf.15cf13f0812e5ad883473fe49206262c.jpg,oil,train
train/oil/117860227_321701398879290_7085186230574742100_n_jpg.rf.f0af11db6c46402be1fbc44da108c65c.jpg,oil,train
train/oil/Image_35_jpg.rf.72b276a3f229f9330993506d6e5502b9.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_efb1146a-5cb9-4515-b2e8-31c74710b4f0_jpg.rf.92d8a307b8423a705ec04dd964c377d5.jpg,oil,train
train/oil/Copy-of-AEC13E73-1003-4C39-B548-2B86DF1E09B9_jpeg_jpg.rf.ad2c3f1dd3e0522f0309be30596bbc25.jpg,oil,train
train/oil/train3-14-_jpg.rf.7c9864ac8312b938a6195b54540af6c8.jpg,oil,train
train/oil/1_jpg.rf.0678135f42d82b7324b8a24c0445743a.jpg,oil,train
train/oil/6528_jpg.rf.457847e5783b10832c7d14da93864792.jpg,oil,train
train/oil/4296_jpg.rf.a162358a31d0b0d58b86fcfe4e42b7b8.jpg,oil,train
train/oil/istockphoto-943417892-612x612_jpg.rf.80079d2168bb81adb1dff0ecd96d7525.jpg,oil,train
train/oil/8160_jpg.rf.267cdf63163b2dba11df193bccb158ac.jpg,oil,train
train/oil/93_jpg.rf.28a7dfbf19b66236ce2725d497dbaba9.jpg,oil,train
train/oil/123123124_JPG_jpg.rf.5e67020c5605fb0e2b3b73dbd68d680b.jpg,oil,train
train/oil/7824_jpg.rf.6f436eaee211722f5ed93d76592d902d.jpg,oil,train
train/oil/3360_jpg.rf.8de06acb022363fe198c1300d19f7ecb.jpg,oil,train
train/oil/tanker_jpg.rf.583b5d003375261fc4d5a140bec382ab.jpg,oil,train
train/oil/8208_jpg.rf.b8cc1b492102fe44005553ae3dd19d0f.jpg,oil,train
train/oil/gettyimages-1398334298-612x612_jpg.rf.fe0fe07fb196c578a7b4e8128c0a0a84.jpg,oil,train
train/oil/Train1-29-_jpg.rf.b2277f94aabd2768026c3073bcbd96a4.jpg,oil,train
train/oil/istockphoto-1339711065-640x640_jpg.rf.1445b4e52466bf8715dab3ffb34cf072.jpg,oil,train
train/oil/Copy-of-IMG20230604100552_jpg.rf.86291275895c5527a9f8c666d02437a1.jpg,oil,train
train/oil/412h_jpeg_jpg.rf.e37cf303ab2d6d76b3413445cfe1a1e5.jpg,oil,train
train/oil/4800_jpg.rf.e53f991842471ba88daf14d9044cee0d.jpg,oil,train
train/oil/6336_jpg.rf.a8254f11ec07d4592e7bbbb36808841a.jpg,oil,train
train/oil/Image_1_jpg.rf.b5d245fad52c2d516c6ab1c09b94d4b6.jpg,oil,train
train/oil/1006_jpg.rf.f16c218be5ad4ee5f9f50dcf7f26e160.jpg,oil,train
train/oil/117223802_120983379704676_1314762869895221651_n_jpg.rf.2faf3631d501f64775faa6fd25e23cc1.jpg,oil,train
train/oil/R-65-_jpg.rf.db47d8fb0ec6b3df1a24d9416f1c0519.jpg,oil,train
train/oil/320px-Aerial_photograph_400D_2012_05_05_8212_DxO_jpg.rf.5f0dfc1ab66fab2fc51a7f76bbfd80db.jpg,oil,train
train/oil/Copy-of-IMG20230604100527_jpg.rf.e0315726491167d7d00c64a3facda186.jpg,oil,train
train/oil/6120_jpg.rf.1170791dfa9f5c9f98044c538b5478c1.jpg,oil,train
train/oil/180_jpg.rf.e2fbf4180f2eb5b9a6e5eb1debd5f083.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_65b289d2-e38a-4a5e-9a11-aa9cbc9b4b73_jpg.rf.cdf9e884d05014b6236f22a752b4f78f.jpg,oil,train
train/oil/264_jpg.rf.873cac6d4848422df4568f0e24ab4810.jpg,oil,train
train/oil/25484864210_2002049ec8_b_jpg.rf.ef8dfd63fed87ab2760e853f8b6fc88c.jpg,oil,train
train/oil/75_jpg.rf.9c8923e4bccafa552830b565a59234e3.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_5f915df7-e4a2-4da5-ad4e-8c39ff851e55_jpg.rf.1b815e36c344098735b67c5bc49bd71c.jpg,oil,train
train/oil/maxresdefault-1-_jpg.rf.f55e2f68a12dd88dea8e6c18ff391c84.jpg,oil,train
train/oil/6816_jpg.rf.4115f1345baffa80369a03b0acf1982a.jpg,oil,train
train/oil/12-3229658_jpg.rf.1cb223edd82dd4729d3c633fd68f248f.jpg,oil,train
train/oil/117573869_149900610065086_8155414433371634684_n_jpg.rf.0c459f14ed993549c8e03135480724a1.jpg,oil,train
train/oil/5232_jpg.rf.4d1846dcae55297c5d011f4d9bf21138.jpg,oil,train
train/oil/28_jpg.rf.38e773513cafedb1424aeff85e06766f.jpg,oil,train
train/oil/5EA95E58-0560-48B6-AADD-AE3FFD448024_jpeg_jpg.rf.61180e44828eee63a10b61c8c4766a00.jpg,oil,train
train/oil/122902774_486464158977856_6474705253840395489_n_jpg.rf.5679d67098c6cb8f59f74e898720b65f.jpg,oil,train
train/oil/25484864210_2002049ec8_n_jpg.rf.885143e42a07651d947dc8e0ab705493.jpg,oil,train
train/oil/Oil-Pollution_original_oil-16-jpg_6d5227ab-3cb4-4a60-bada-8b0ea053f70e_jpg.rf.52958d7bf2cbe4476a1fc63d47820b51.jpg,oil,train
train/oil/5088_jpg.rf.29c323bcfedccfc74aa054d1f0199ee9.jpg,oil,train
train/oil/1255_jpeg_jpg.rf.d71e9b0c42b6617c6b1f027952e3f36e.jpg,oil,train
train/oil/persidian2_jpg.rf.0b8aaf4a115f6b4453088f860ec64cf5.jpg,oil,train
train/oil/8448_jpg.rf.c98e51eeaf85d3a71a460500d63005f5.jpg,oil,train
train/oil/12469311933_d5f2dc7a89_k_jpg.rf.477883f8e79980252da3478c67a74426.jpg,oil,train
train/oil/6312_jpg.rf.bf0c1c10d2f22eb9700a0970c7d219f8.jpg,oil,train
train/oil/7080_jpg.rf.8403fa3bd166f6a8a7624b6200d60356.jpg,oil,train
train/oil/6123_jpeg_jpg.rf.1eb70c5f040955916c6e51d195e2d13a.jpg,oil,train
train/oil/9000_jpg.rf.f323388c5d56bddf9cc642256a61cba2.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_7292d436-7d59-476d-9e6a-0c0f30d7c234_jpg.rf.33cda70da43ccde72b8ac00cb709d9cb.jpg,oil,train
train/oil/87_jpg.rf.bacfed0b93000d9a8229052472355797.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_5f915df7-e4a2-4da5-ad4e-8c39ff851e55_jpg.rf.fcad359937735c0b0359c145744d936e.jpg,oil,train
train/oil/3678C58C-F237-4EA4-AC91-18A3D4863B6F_jpeg_jpg.rf.4acda2329517293f195e977497263345.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_b98b03a6-0aea-4e93-9deb-093591f22702_jpg.rf.73bafacaa2bdafc33b702f6aa3bd8d96.jpg,oil,train
train/oil/6336_jpg.rf.8ee1eecc9aabdf5d442814df197b29d9.jpg,oil,train
train/oil/3768_jpg.rf.7ae4b97dea3bc52b42665515e424b3d6.jpg,oil,train
train/oil/Train1-4-_jpg.rf.64088cd04451b1ca8dc9bcff238b1939.jpg,oil,train
train/oil/12-3229658_jpg.rf.9a7428527b3ce302c56946779f2e296e.jpg,oil,train
train/oil/117402744_712631289314110_8897303166453679751_n_jpg.rf.a59701b7d83e24474f0be34a90598408.jpg,oil,train
train/oil/Oil-Pollution_original_oil-1-jpg_b9768fb2-f207-4463-a3e2-38da2b74899f_jpg.rf.b1aa4ba412921db6015fb40213c92e14.jpg,oil,train
train/oil/117294257_585508192146619_109154350645083935_n_jpg.rf.74b044c552baff238a04799a6dfe838b.jpg,oil,train
train/oil/s_n07_10130422_jpg.rf.57b55726ea1a3ab1ec1be47c648b5db0.jpg,oil,train
train/oil/Image_2_jpg.rf.89f3ccd61e8e35498c15c1b57188a48a.jpg,oil,train
train/oil/13_jpg.rf.8d22cd700e7e99cd70dbe1863c2ab346.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_9be70618-21b3-4e79-ab28-83eaa6ad3fdb_jpg.rf.3df36ca6f566372ee021e4b02a238a02.jpg,oil,train
train/oil/gettyimages-1398329585-612x612_jpg.rf.ef25d0e745a681a92a8b72f5cb96feed.jpg,oil,train
train/oil/erteh_jpg.rf.0c07d28858c282c34a48b6514f8292ac.jpg,oil,train
train/oil/16ebcffe238506de1e0c9cd5b9067ab0_jpg.rf.1a50a800c6679de3fb3f80daf2e3e9f1.jpg,oil,train
train/oil/eco_jpg.rf.9cfd86d84394ea81b038043df2280224.jpg,oil,train
train/oil/9024_jpg.rf.95feb7080c5414f92c6c983d084a35d3.jpg,oil,train
train/oil/4704_jpg.rf.d118e6474e76b8fdcd7777f35950ab12.jpg,oil,train
train/oil/istockphoto-943417892-612x612_jpg.rf.4e0a2dc63ea2e6873240cf81d2380981.jpg,oil,train
train/oil/IMG_0915_JPG_jpg.rf.968841225c915445cba195519d24fab1.jpg,oil,train
train/oil/download_png_jpg.rf.10d8caa20a9dc0846f68ec3474103933.jpg,oil,train
train/oil/c7fb0143-ee14-31d2-9c3c-f7db458dd7a8_jpg.rf.dd92561ded0e9ec5ebf9fd5f1f2c344f.jpg,oil,train
train/oil/3408_jpg.rf.e44c18226b1ad960db807aa5e8edd587.jpg,oil,train
train/oil/5976_jpg.rf.a14f66aa9c112897132c3f15468fb54d.jpg,oil,train
train/oil/117371970_2736979769905145_3423609831049102299_n_jpg.rf.5172060d54ddc62e56706406463c4100.jpg,oil,train
train/oil/u3BOSB2L4Po_jpg.rf.53cee89b5fa95576988eaa8b38943d43.jpg,oil,train
train/oil/tangalooma-1_orig_png_jpg.rf.662b1b761898159a7e2308bb28b6d0af.jpg,oil,train
train/oil/75_jpg.rf.43bc9eb8a7f832fe55c2b349b2b436f7.jpg,oil,train
train/oil/8376_jpg.rf.a9fdde77aebf292fcdf286aae93379bd.jpg,oil,train
train/oil/2746774090_85891caeaf_jpg.rf.2ec175cbbb52b6e97bf1d028afe216ff.jpg,oil,train
train/oil/gettyimages-187450692-612x612_jpg.rf.0aa194541fdac332773fb0b437b63a96.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_65b289d2-e38a-4a5e-9a11-aa9cbc9b4b73_jpg.rf.223171f83ddd5eb584edf521dd0500b3.jpg,oil,train
train/oil/Oil-Pollution_original_oil-1-jpg_b9768fb2-f207-4463-a3e2-38da2b74899f_jpg.rf.6284d0c02ab20d2564a5ebb75c8819e5.jpg,oil,train
train/oil/train3-100-_jpg.rf.0b02f5a51598dfbf555a6923da494483.jpg,oil,train
train/oil/8fe51856cc1fa0f47d087c20d9c54b26_jpg.rf.71d8286c581a78c3d9899797443822f4.jpg,oil,train
train/oil/7848_jpg.rf.981ea7d697c7051b01ea892945f3e03b.jpg,oil,train
train/oil/train3-70-_jpg.rf.4400d4f937b5840244d68e787b9fdd53.jpg,oil,train
train/oil/48_jpg.rf.efd9e8ec5ebb5e54ea229237962406b6.jpg,oil,train
train/oil/117303017_327975131717814_996959200280629382_n_jpg.rf.e96ab8065578bd4961cb0e2645e08569.jpg,oil,train
train/oil/2145a_jpg.rf.a00b35d1a928f2029c58fbd7c6d93d8f.jpg,oil,train
train/oil/123571136_397523201386779_3581776393223853158_n_jpg.rf.73ac9249b161c3c3a963e68164ca642d.jpg,oil,train
train/oil/71e5fbb2-0001-0004-0000-000000110562_w1528_r1-5710919088766693_fpx31-8_fpy49-97_jpg.rf.dd9deeec713ca14c208773b70572792e.jpg,oil,train
train/oil/117826104_611409593101215_2155720602726037194_n_jpg.rf.abe7098aad5ba18905fbeac07128ce6f.jpg,oil,train
train/oil/th91_jpg.rf.ba1a3ef4ce07f2418f686e55c30080c8.jpg,oil,train
train/oil/8352_jpg.rf.24d7b636b72aeecf27244922b7aba7a5.jpg,oil,train
train/oil/4344_jpg.rf.f6429fad2dfd1fe906755778fee3f351.jpg,oil,train
train/oil/news_1948-1200-630-20220503174535_jpg.rf.5f0269ee92629a5eadd5461e02f50924.jpg,oil,train
train/oil/1-6-_jpg.rf.f7857bb913dcac294ad1714b48ca19d0.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_65b289d2-e38a-4a5e-9a11-aa9cbc9b4b73_jpg.rf.50dd069acbbe568014b40d6a968da9d9.jpg,oil,train
train/oil/1003_jpg.rf.b4d8bedb8cc5aeec9d99cf78f0164fa9.jpg,oil,train
train/oil/Train1-18-_jpg.rf.e0ad5c3affabe8a1584dc2696647adb2.jpg,oil,train
train/oil/Train1-220-_jpg.rf.3b8b2f321e4a190e26521d2a093fd530.jpg,oil,train
train/oil/7632_jpg.rf.8eb53c97efd2f12f02209ad135bdc155.jpg,oil,train
train/oil/1-1-_jpg.rf.fa45bcd150773c552c5ba6782e42b8f0.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_cae7a9ed-e51b-4eb7-afb4-5bde92d2430f_jpg.rf.efceaeb981767ec72984f5873b4fc079.jpg,oil,train
train/oil/240_F_476756527_pYVis0hzo1NpKGwMVnFCgzfzUBMmMQk7_jpg.rf.c3c50808b167eaa43079aaa3ab1316e3.jpg,oil,train
train/oil/3s_jpeg_jpg.rf.f5f8bf8671bcec03d2752beaffa86b89.jpg,oil,train
train/oil/1597147214-4204_jpg.rf.5022c85ce63ed63a4839331cbd4f66a7.jpg,oil,train
train/oil/Dam4uouUQAEbyZm-jpg-large_jpeg_jpg.rf.bda5b54861db60c19b125aea733898ef.jpg,oil,train
train/oil/gettyimages-929709184-640x640_jpg.rf.a7d3f5ebf2e4f2d3936ea26b57051ba1.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_3c6dc47f-f875-462d-9bcd-c987a4126a04_jpg.rf.a956713dc320268692d03deed272ae7a.jpg,oil,train
train/oil/4728_jpg.rf.7707ef5cca7eef1053bb9566b46aa10e.jpg,oil,train
train/oil/1018_jpg.rf.375c14cae1a9c8cb407d80aaa7775eb0.jpg,oil,train
train/oil/algal-bloom_text_jpg.rf.f04011c6eb05f373519530f5b86e283f.jpg,oil,train
train/oil/6024_jpg.rf.0188dc2e31169ca20de070ec9e3f0337.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_9f1f2709-88e0-41cd-becb-fd7047d1ed2f_jpg.rf.85369f0cff507f2492bf4bde7e67eee8.jpg,oil,train
train/oil/6768_jpg.rf.716ec1a94cabb54466d2aed784db40af.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_ca362561-30e3-4ef6-a6fc-3404f1648388_jpg.rf.4e802534fc421d660301be9ac11a8db7.jpg,oil,train
train/oil/6768_jpg.rf.5bb13555096557348c8b383c9a29dd72.jpg,oil,train
train/oil/oil-dirty-slick-surface-water-blue-ocean-ecological-disaster-environmental-pollution-realistic-illustration_305419-1765_jpg.rf.ca3a5d67ccc68e4e65fdbd487e268d7a.jpg,oil,train
train/oil/3888_jpg.rf.cb79cfaf76e6c4a4ae4624329d8c1672.jpg,oil,train
train/oil/Train1-219-_jpg.rf.fcda8a19a98cd8cca10274e9850116f9.jpg,oil,train
train/oil/75596d73f95923bb2c8998eb83cc0d7d_jpg.rf.fc183f7a247fcda9eadab49ba25e5b8f.jpg,oil,train
train/oil/Oil-Pollution_original_oil-17-jpg_fee43e67-6a2d-45f4-9624-ce1f42bf4eee_jpg.rf.62d0d11b9ba6e436550307a1a2d421b8.jpg,oil,train
train/oil/Image_27_jpg.rf.40cf5b1326d3765b9a9ccaef00d94511.jpg,oil,train
train/oil/istockphoto-1419513730-612x612_jpg.rf.be97b783cb6408c1475b215de39fb549.jpg,oil,train
train/oil/Screenshot-2023-04-27-174632_jpg.rf.a4c6b40af960c771abed5c49c8eeab0e.jpg,oil,train
train/oil/4_jpeg_jpg.rf.42f8d3aa99c64bc0601e6a0c2752ebd2.jpg,oil,train
train/oil/4800_jpg.rf.b06da955f56108bd441b24f6c2484b31.jpg,oil,train
train/oil/Image_48_jpg.rf.153d84832fa95c4e8e70872dd1c62268.jpg,oil,train
train/oil/6744_jpg.rf.193e537fa9f1382cf2d10a542e41ccca.jpg,oil,train
train/oil/OIP-15-_jpg.rf.407aca7efb47bf9fd466999aaecddc78.jpg,oil,train
train/oil/Oil-Pollution_original_oil-17-jpg_f78c5d94-4293-4579-81a8-0fc712074bb3_jpg.rf.d1c092dbdfb7e2bcb0705adee4266084.jpg,oil,train
train/oil/30_jpg.rf.daabd5b9a6285763ca91810d8a0863bf.jpg,oil,train
train/oil/Image_18_jpg.rf.40787dc95986024db49a9a7372cfdaf5.jpg,oil,train
train/oil/train3-15-_jpg.rf.b5ff3a0932e526569c9a4b862c27a859.jpg,oil,train
train/oil/1017_jpg.rf.d2e2ae1326d228a1d7e4c23b9603734c.jpg,oil,train
train/oil/eco_jpg.rf.22d2944a2ddb36215eab7967254a2ccf.jpg,oil,train
train/oil/Train1-217-_jpg.rf.55a5b3fc634af109d503ca16de4b7e99.jpg,oil,train
train/oil/117321793_350246802651239_4918285404623436560_n_jpg.rf.e86f107372089cf0752d075d16270dad.jpg,oil,train
train/oil/OIP-23-_jpg.rf.2e0995bfa9e060dfb4ef6f986d5e6316.jpg,oil,train
train/oil/9000_jpg.rf.d2285a6508be0c56cef337f40c139ef3.jpg,oil,train
train/oil/46718009-9896801-In_2021_Nassau_County_has_recorded_more_than_triple_the_shark_si-a-11_1629120337328_jpg.rf.c15f339b7abd02f8361baeccd3de182d.jpg,oil,train
train/oil/Oil-Pollution_original_oil-1-jpg_daf492fd-a1f1-4a6f-94be-3aa496b6600c_jpg.rf.428e6de3a6375600e9020d1deb2a6583.jpg,oil,train
train/oil/5256_jpg.rf.5ce63772e4a8d32ca8a1bb7ed9fb98fb.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_6523323e-bd79-489f-b142-05669b7db508_jpg.rf.139fadbb2c4529df2372df786478a353.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_5811b6ef-d1cb-46b4-8a02-23b8b73163e1_jpg.rf.4d00ff949987cb764a1f59e0be3865f8.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_be8f278e-d315-40a9-a98b-51112df19d37_jpg.rf.d91d11c5dbbda66910c53c680d9f95b7.jpg,oil,train
train/oil/5717aa691900002e0056bb1e_jpeg_jpg.rf.cb3d2aaccb4fa039d9ca01f8a75d4b4b.jpg,oil,train
train/oil/117964891_161231552237618_7064395012253694565_n_jpg.rf.a71e1cd2d4114ee2a9448560a945a187.jpg,oil,train
train/oil/8088_jpg.rf.f474332bac81bce8a75171adb5cfdd41.jpg,oil,train
train/oil/eco_jpg.rf.f57ea725bd96bfc35b30c2d3942fb808.jpg,oil,train
train/oil/Copy-of-IMG20230604100506_01_jpg.rf.4cd2494fcacdd77d2d60c501ac069c8a.jpg,oil,train
train/oil/Image_48_jpg.rf.bc83bf47713d82b957c545752e3da7b7.jpg,oil,train
train/oil/4560_jpg.rf.163f7b24be400cd73237f4d7e792b2db.jpg,oil,train
train/oil/2_jpg.rf.6cf3e30a41dcc614556c92dee4b821dd.jpg,oil,train
train/oil/9096_jpg.rf.0eb1e078a4d603db2bd4aaf151dadfbf.jpg,oil,train
train/oil/5-dead-sea-israel-ofir-ben-tov_jpg.rf.d13999fdcfe0c5f76dd0d87e7d74215c.jpg,oil,train
train/oil/Copy-of-IMG20230604100557_02_jpg.rf.cac0ce8e497195c5b9e3b934f8d6589e.jpg,oil,train
train/oil/Train1-296-_jpg.rf.8958822a3c385b3a94f308d54d6c8652.jpg,oil,train
train/oil/Oil-Pollution_original_oil-16-jpg_5f4b748e-80fa-455d-a0af-fa7a869fad81_jpg.rf.9596403f0f52a6956a0addceeba1c464.jpg,oil,train
train/oil/Oil-Pollution_original_oil-16-jpg_6d5227ab-3cb4-4a60-bada-8b0ea053f70e_jpg.rf.338a8ca0160de3cc4de4341b9b70d8e6.jpg,oil,train
train/oil/46718009-9896801-In_2021_Nassau_County_has_recorded_more_than_triple_the_shark_si-a-11_1629120337328_jpg.rf.48a596f8252558c1aaacd6c7135ba2f2.jpg,oil,train
train/oil/persidian2_jpg.rf.db9ed75097e794429454ba70621f28f0.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_b1edb23d-7bca-4905-8f10-f1680b85f74d_jpg.rf.e13027ba1c569d871d5c1d4007157056.jpg,oil,train
train/oil/a4b4eb6d-2c2d-4d47-aacc-cc68df0a1242-obQNbpfd_jpg.rf.768a85c3f75ebdd15544af6c313c9141.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_5f915df7-e4a2-4da5-ad4e-8c39ff851e55_jpg.rf.27d9a1fee708b231eabaa7fdb864249a.jpg,oil,train
train/oil/46718009-9896801-In_2021_Nassau_County_has_recorded_more_than_triple_the_shark_si-a-11_1629120337328_jpg.rf.69098f38a8638d958d16ce3662dd3968.jpg,oil,train
train/oil/12_jpeg_jpg.rf.8bd5259649ff2c6f5b2be2878a8c6410.jpg,oil,train
train/oil/persidian2_jpg.rf.d59ab0618fa19dbe9dfd1eb80d6c0a6a.jpg,oil,train
train/oil/47_jpg.rf.49c783cc323b4de47c06dfbf995b4f03.jpg,oil,train
train/oil/94_jpg.rf.32c4a40c35efa8c7c2e7c3f5553d0988.jpg,oil,train
train/oil/28_jpg.rf.4f22df8e099f8485295056b30daf6904.jpg,oil,train
train/oil/EfHsKXUXkAADef-1-1_jpg.rf.93549a08d4c809af302ed109b086d2e9.jpg,oil,train
train/oil/240_F_211487564_znNZi3zlONjTL9OGLVWj5uiHKnnPO79D_jpg.rf.278f4a685b966c4fdb63e9b11c64f690.jpg,oil,train
train/oil/5808_jpg.rf.d8d228dc0a51c154c28fbdcd9605bd9f.jpg,oil,train
train/oil/5712_jpg.rf.d561cfa68a185f8ddfe7199f7f877f9f.jpg,oil,train
train/oil/utechka-nefti-1-6-990x660_jpg.rf.e289875c326afcfe8cc9c4f2736953bb.jpg,oil,train
train/oil/96_jpg.rf.7767a7c0c9ba58c6c6d7ee74af59a9ef.jpg,oil,train
train/oil/Train1-32-_jpg.rf.ffc60503384bf4aa3d90e4a76e5b876c.jpg,oil,train
train/oil/5136_jpg.rf.1cc7bfe4a83b8e384a0abe3059db5efd.jpg,oil,train
train/oil/5064_jpg.rf.1bfc0001f30a21ea60d90d79bd7fc72d.jpg,oil,train
train/oil/OIP-23-_jpg.rf.976bc447e550c050d3b22887dd53b7d7.jpg,oil,train
train/oil/9024_jpg.rf.c248a88e01d88f1c7f0f999212adc920.jpg,oil,train
train/oil/5-dead-sea-israel-ofir-ben-tov_jpg.rf.b48805ef509ded8b2268cfcb141077e2.jpg,oil,train
